key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
615,"aoz005","w1tz",1,"La fratrie des gilkhélones",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"La fratrie des gilkhélones","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
616,"aoz006","w1tz",1,"Vengeance aveugle",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Vengeance aveugle","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,"aoz007","w1tz",1,"Pure attaque cardiaque",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Pure attaque cardiaque","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,"aoz008","w1tz",1,"Crocs bleus et crocs rouges",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Crocs bleus et crocs rouges","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
619,"aoz009","w1tz",1,"Guimauve, le goût de l'arc-en-ciel",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Guimauve, le goût de l'arc-en-ciel","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
620,"aoz010","w1tz",1,"Crom Dubh, roi des idoles",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Crom Dubh, roi des idoles","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
621,"aoz011","w1tz",1,"Les courtes mèches",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Les courtes mèches","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,"aoz012","w1tz",1,"Hydnora, la plante parasite",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Hydnora, la plante parasite","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
623,"aoz013","w1tz",1,"La mystérieuse Carmilla",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"La mystérieuse Carmilla","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
624,"aoz014","w1tz",1,"La mort n'a pas d'ami",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"La mort n'a pas d'ami","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
625,"aoz015","w1tz",1,"La sphère bestiale, une menace allagoise",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"La sphère bestiale, une menace allagoise","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
626,"aoz016","w1tz",1,"Tikbalang, bras tout-puissant",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Tikbalang, bras tout-puissant","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
627,"aoz017","w1tz",1,"Kreios plie, mais ne rompt pas",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Kreios plie, mais ne rompt pas","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
628,"aoz018","w1tz",1,"Rencontre explosive",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Rencontre explosive","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629,"aoz019","w1tz",1,"Miroir, mon beau miroir",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Miroir, mon beau miroir","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,"aoz020","w1tz",1,"Duo de choc<Indent/>: Orthros et maître Typhon",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Duo de choc<Indent/>: Orthros et maître Typhon","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
631,"aoz021","w1tz",1,"La chimèrique colère d'Apademak",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"La chimèrique colère d'Apademak","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
632,"aoz022","w1tz",1,"L'histoire détonante de Papi bombo",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"L'histoire détonante de Papi bombo","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
633,"aoz023","w1tz",1,"Kronprinz béhémoth, le prince héritier",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Kronprinz béhémoth, le prince héritier","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,"aoz024","w1tz",1,"Epilogi, l'étrange marionnettiste",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Epilogi, l'étrange marionnettiste","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,"aoz025","w1tz",1,"L'abominable Azulmagia",False,0,0,0,129,"ContentMemberType#1",0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"L'abominable Azulmagia","",0,"",0,"ui/icon/112000/112332.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,"z3r3","z3r3",1,"le Monastère d'Orbonne",False,2,0,0,108,"ContentMemberType#4",0,0,0,0,0,70,70,365,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"le Monastère d'Orbonne","Raids",18,,66,"ui/icon/112000/112334.tex",0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,"e3fg","e3fg",1,"l'Îlot des Amertumes",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,365,0,False,True,True,False,False,0,True,False,True,False,False,True,True,False,False,"l'Îlot des Amertumes","Défis",0,,136,"ui/icon/112000/112339.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,"e3fg_2","e3fg_2",1,"l'Îlot des Amertumes (extrême)",False,2,0,0,108,"ContentMemberType#3",0,0,0,0,0,70,70,380,0,False,True,True,False,False,1,False,True,True,False,False,True,True,False,False,"l'Îlot des Amertumes (extrême)","Défis",0,,157,"ui/icon/112000/112340.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
639,"z3fd","z3fd",3,"Eurêka Hydatos",False,2,0,0,142,"ContentMemberType#19",0,0,1,68149,0,70,70,0,300,True,True,False,False,False,0,False,False,True,False,False,False,True,False,False,"Eurêka Hydatos","Eurêka",0,,0,"ui/icon/112000/112338.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640,"ride001","w1ei",1,"As de l'air",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"As de l'air","Gold Saucer",0,"",0,"ui/icon/112000/112337.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
641,"ride002","w1ei",1,"As de l'air",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"As de l'air","Gold Saucer",0,"",0,"ui/icon/112000/112337.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
642,"ride003","w1ei",1,"As de l'air",False,0,0,0,109,"ContentMemberType#1",0,0,0,0,0,1,0,0,0,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"As de l'air","Gold Saucer",0,"",0,"ui/icon/112000/112337.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643,"emj001","w1eh",1,"Mahjong domien<Indent/>: tous rangs (classé)",False,0,0,0,109,"ContentMemberType#11",3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,True,False,False,"Mahjong domien<Indent/>: tous rangs (classé)","Gold Saucer",29,,48,"ui/icon/112000/112336.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,"emj002","w1eh",1,"Mahjong domien<Indent/>: dan seulement (classé)",False,0,0,0,109,"ContentMemberType#11",3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,True,False,False,"Mahjong domien<Indent/>: dan seulement (classé)","Gold Saucer",29,,49,"ui/icon/112000/112336.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
